0.99925,-0.1485,3.1324,0.0025554
0.98486,-0.13937,3.1326,0.0025831
0.97136,-0.13051,3.1329,0.0026039
0.95873,-0.12192,3.1332,0.0026183
0.94695,-0.11361,3.1334,0.0026265
0.93599,-0.10557,3.1337,0.002629
0.92582,-0.097806,3.134,0.002626
0.91643,-0.090319,3.1342,0.002618
0.90777,-0.083106,3.1345,0.0026051
0.89983,-0.076164,3.1347,0.0025879
0.89257,-0.069489,3.135,0.0025665
0.88596,-0.063077,3.1353,0.0025412
0.87998,-0.056925,3.1355,0.0025124
0.87459,-0.051028,3.1358,0.0024802
0.86978,-0.045383,3.136,0.002445
0.86551,-0.039986,3.1362,0.002407
0.86177,-0.034832,3.1365,0.0023665
0.85852,-0.029917,3.1367,0.0023236
0.85575,-0.025238,3.1369,0.0022787
0.85343,-0.020789,3.1372,0.002232
0.85155,-0.016567,3.1374,0.0021835
0.85007,-0.012568,3.1376,0.0021337
0.84899,-0.0087854,3.1378,0.0020826
0.84829,-0.0052163,3.138,0.0020304
0.84794,-0.0018552,3.1382,0.0019774
0.84791,0.0013048,3.1384,0.0019235
0.8482,0.0042704,3.1386,0.0018689
0.84877,0.0070481,3.1388,0.0018139
0.84961,0.009644,3.139,0.0017586
0.8507,0.012064,3.1391,0.0017032
0.85203,0.014315,3.1393,0.0016477
0.85356,0.016403,3.1395,0.0015922
0.8553,0.018332,3.1396,0.001537
0.85722,0.02011,3.1398,0.0014821
0.85931,0.02174,3.1399,0.0014276
0.86156,0.02323,3.1401,0.0013735
0.86395,0.024583,3.1402,0.00132
0.86646,0.025805,3.1403,0.001267
0.86909,0.026901,3.1405,0.0012147
0.87183,0.027875,3.1406,0.0011629
0.87466,0.028733,3.1407,0.0011119
0.87758,0.029482,3.1408,0.0010618
0.88056,0.030126,3.1409,0.0010127
0.8836,0.030671,3.141,0.00096446
0.88669,0.031121,3.1411,0.0009172
0.88982,0.031482,3.1412,0.00087092
0.89298,0.031759,3.1413,0.00082566
0.89617,0.031955,3.1413,0.00078144
0.89937,0.032076,3.1414,0.00073829
0.90258,0.032125,3.1415,0.00069623
0.90579,0.032107,3.1416,0.00065531
0.909,0.032026,3.1416,0.00061555
0.9122,0.031885,3.1417,0.000577
0.91538,0.031689,3.1417,0.00053967
0.91853,0.03144,3.1418,0.00050355
0.92166,0.031144,3.1418,0.00046859
0.92476,0.030802,3.1419,0.00043479
0.92782,0.03042,3.1419,0.00040217
0.93084,0.029999,3.142,0.00037071
0.93382,0.029544,3.142,0.00034041
0.93675,0.029058,3.142,0.00031127
0.93963,0.028542,3.1421,0.00028328
0.94246,0.028001,3.1421,0.00025643
0.94523,0.027436,3.1421,0.00023069
0.94794,0.026851,3.1421,0.00020605
0.9506,0.026247,3.1422,0.00018248
0.95319,0.025626,3.1422,0.00015996
0.95572,0.024992,3.1422,0.00013845
0.95819,0.024346,3.1422,0.00011798
0.96059,0.02369,3.1422,9.8589e-05
0.96292,0.023026,3.1422,8.0226e-05
0.96519,0.022356,3.1422,6.2841e-05
0.96738,0.021682,3.1422,4.6389e-05
0.96952,0.021004,3.1422,3.0828e-05
0.97158,0.020326,3.1422,1.6119e-05
0.97358,0.019648,3.1422,2.2281e-06
0.97551,0.018971,3.1422,-1.0877e-05
0.97737,0.018298,3.1422,-2.3224e-05
0.97917,0.017628,3.1422,-3.4836e-05
0.9809,0.016964,3.1422,-4.5735e-05
0.98256,0.016306,3.1422,-5.5938e-05
0.98417,0.015655,3.1422,-6.5457e-05
0.9857,0.015012,3.1422,-7.4304e-05
0.98717,0.014377,3.1422,-8.2483e-05
0.98858,0.013753,3.1422,-8.9999e-05
0.98993,0.013138,3.1422,-9.685e-05
0.99122,0.012534,3.1422,-0.00010303
0.99244,0.011941,3.1422,-0.00010854
0.99361,0.011359,3.1422,-0.00011342
0.99471,0.01079,3.1421,-0.0001178
0.99576,0.010234,3.1421,-0.00012168
0.99676,0.0096905,3.1421,-0.00012508
0.9977,0.0091606,3.1421,-0.00012801
0.99859,0.0086444,3.1421,-0.00013049
0.99943,0.008142,3.1421,-0.00013254
1.0002,0.0076535,3.1421,-0.0001342
1.001,0.0071793,3.1421,-0.00013548
1.0017,0.0067193,3.142,-0.00013642
1.0023,0.0062736,3.142,-0.00013706
