527.23
541.42
553.15
562.69
570.3
576.24
580.76
584.12
586.54
588.22
589.33
590
590.34
590.44
590.36
590.15
589.85
589.5
589.12
588.72
588.32
587.92
587.53
587.16
586.8
586.46
586.13
585.82
585.53
585.25
584.99
584.73
584.5
584.27
584.05
583.85
583.66
583.47
583.3
583.14
582.98
582.83
582.7
582.57
582.44
582.33
582.23
582.13
582.04
581.95
581.87
581.8
581.74
581.68
581.62
581.57
581.53
581.49
581.46
581.43
581.4
581.38
581.37
581.35
581.34
581.33
581.33
581.33
581.33
581.33
581.33
581.34
581.35
581.36
581.37
581.38
581.39
581.41
581.42
581.44
581.46
581.47
581.49
581.51
581.53
581.55
581.56
581.58
581.6
581.62
581.64
581.65
581.67
581.69
581.71
581.72
581.74
581.75
581.77
581.78
581.8
581.81
581.83
581.84
581.85
581.86
581.87
581.88
581.9
581.91
581.91
581.92
581.93
581.94
581.95
581.95
581.96
581.97
581.97
581.98
581.98
581.99
581.99
581.99
582
582
582
582.01
582.01
582.01
582.01
582.01
582.01
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.02
582.01
582.01
582.01
582.01
582.01
582.01
582.01
582.01
582.01
582.01
582.01
582
582
582
582
582
582
582
582
582
582
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.99
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
581.98
