0,0,3.1416,-0.88076
0.05605,1.0599,3.0809,-0.36846
0.20103,1.7912,3.0618,-0.040235
0.40567,2.2643,3.0685,0.15669
0.64724,2.5378,3.09,0.26152
0.90821,2.6598,3.1187,0.30364
1.1755,2.6696,3.1494,0.30482
1.4395,2.5992,3.1789,0.28097
1.6935,2.4736,3.2052,0.24363
1.933,2.3118,3.2274,0.20038
2.1551,2.1282,3.2452,0.15649
2.3582,1.9332,3.2588,0.11485
2.5416,1.7347,3.2683,0.077296
2.7052,1.5379,3.2744,0.044607
2.8494,1.3467,3.2774,0.016924
2.9749,1.1637,3.2779,-0.005823
3.0825,0.99024,3.2764,-0.02408
3.1733,0.82736,3.2733,-0.038313
3.2483,0.67542,3.2689,-0.049048
3.3087,0.5344,3.2636,-0.056832
3.3555,0.40412,3.2576,-0.062146
3.3899,0.28413,3.2512,-0.065466
3.4127,0.17396,3.2445,-0.067196
3.425,0.07313,3.2378,-0.067659
3.4276,-0.018937,3.231,-0.067158
3.4215,-0.10283,3.2244,-0.065939
3.4073,-0.17904,3.2179,-0.064192
3.3859,-0.248,3.2116,-0.06207
3.3579,-0.31023,3.2055,-0.059698
3.3241,-0.36616,3.1996,-0.05716
3.2849,-0.41619,3.194,-0.054526
3.241,-0.46067,3.1887,-0.05186
3.1929,-0.49996,3.1837,-0.049208
3.1412,-0.53438,3.1789,-0.046584
3.0862,-0.56423,3.1744,-0.043999
3.0285,-0.5898,3.1701,-0.04147
2.9684,-0.61135,3.1661,-0.039018
2.9063,-0.62915,3.1623,-0.036646
2.8427,-0.64344,3.1587,-0.034349
2.7778,-0.65445,3.1554,-0.032126
2.7119,-0.66239,3.1523,-0.029977
2.6454,-0.66749,3.1494,-0.027909
2.5785,-0.66996,3.1467,-0.025922
2.5115,-0.66999,3.1442,-0.024011
2.4446,-0.66776,3.1419,-0.022174
2.378,-0.66346,3.1398,-0.020408
2.3119,-0.65727,3.1378,-0.018714
2.2466,-0.64935,3.136,-0.017094
2.1821,-0.63986,3.1344,-0.015546
2.1187,-0.62896,3.1329,-0.014068
2.0564,-0.61678,3.1316,-0.012659
1.9953,-0.60348,3.1304,-0.011317
1.9357,-0.58917,3.1293,-0.010042
1.8775,-0.57399,3.1284,-0.0088325
1.8209,-0.55806,3.1275,-0.0076876
1.7659,-0.54149,3.1268,-0.006606
1.7127,-0.52437,3.1262,-0.0055856
1.6611,-0.50682,3.1257,-0.0046252
1.6113,-0.48892,3.1253,-0.0037239
1.5633,-0.47076,3.125,-0.0028803
1.5172,-0.45243,3.1247,-0.0020929
1.4728,-0.43399,3.1245,-0.0013599
1.4304,-0.41553,3.1244,-0.00067939
1.3897,-0.3971,3.1244,-4.9077e-05
1.3509,-0.37875,3.1244,0.0005334
1.314,-0.36056,3.1245,0.0010691
1.2788,-0.34256,3.1246,0.0015594
1.2455,-0.32481,3.1248,0.0020065
1.2139,-0.30733,3.125,0.0024123
1.184,-0.29018,3.1253,0.0027787
1.1558,-0.27338,3.1256,0.0031074
1.1293,-0.25696,3.1259,0.0034002
1.1044,-0.24095,3.1263,0.0036589
1.0811,-0.22537,3.1267,0.0038849
1.0593,-0.21024,3.1271,0.00408
1.039,-0.19558,3.1275,0.0042462
1.0202,-0.1814,3.1279,0.0043851
1.0027,-0.16771,3.1283,0.0044986
0.98663,-0.15451,3.1288,0.0045881
0.97181,-0.14181,3.1293,0.0046552
0.95824,-0.12962,3.1297,0.0047015
0.94586,-0.11794,3.1302,0.0047283
0.93462,-0.10677,3.1307,0.0047371
0.92448,-0.09611,3.1312,0.0047292
0.91539,-0.085957,3.1316,0.0047061
0.9073,-0.076308,3.1321,0.0046689
0.90015,-0.067152,3.1326,0.004619
0.8939,-0.05848,3.133,0.0045573
0.88848,-0.050281,3.1335,0.004485
0.88385,-0.042545,3.1339,0.0044032
0.87996,-0.035262,3.1343,0.0043128
0.87677,-0.028421,3.1348,0.0042148
0.87424,-0.022012,3.1352,0.0041101
0.87232,-0.016022,3.1356,0.0039997
0.87098,-0.010443,3.136,0.0038844
0.87018,-0.0052622,3.1364,0.0037651
