0,0,3.1416,-0.78757
0.049257,0.93293,3.0869,-0.33689
0.17718,1.5837,3.0689,-0.04519
0.35854,2.0106,3.074,0.13193
0.57345,2.2624,3.0926,0.22813
0.80657,2.3801,3.1178,0.26849
1.0461,2.3976,3.1451,0.27221
1.2837,2.3424,3.1715,0.25302
1.5129,2.2366,3.1953,0.2212
1.7299,2.0969,3.2156,0.18355
1.9317,1.9364,3.232,0.14474
2.1167,1.7646,3.2446,0.10766
2.2844,1.5884,3.2536,0.073871
2.4345,1.4132,3.2595,0.044295
2.5672,1.2422,3.2626,0.019102
2.6832,1.0779,3.2634,-0.0017725
2.7831,0.92195,3.2624,-0.018599
2.8678,0.77507,3.2598,-0.031834
2.9384,0.63779,3.2561,-0.041901
2.9957,0.51014,3.2516,-0.049285
3.0408,0.39197,3.2464,-0.054429
3.0744,0.28301,3.2407,-0.057726
3.0976,0.18282,3.2349,-0.059555
3.1113,0.090946,3.2289,-0.060224
3.1161,0.006989,3.2228,-0.059983
3.1129,-0.069564,3.2169,-0.059058
3.1024,-0.13921,3.2111,-0.057631
3.0853,-0.20235,3.2054,-0.055843
3.0622,-0.25936,3.1999,-0.053803
3.0336,-0.31064,3.1946,-0.051609
3.0002,-0.35656,3.1896,-0.049311
2.9625,-0.39746,3.1848,-0.046956
2.9209,-0.43363,3.1802,-0.044586
2.8759,-0.46536,3.1758,-0.042241
2.8279,-0.49294,3.1717,-0.03994
2.7774,-0.51661,3.1679,-0.037685
2.7247,-0.53662,3.1642,-0.035481
2.6702,-0.55321,3.1608,-0.033336
2.6142,-0.56659,3.1575,-0.031262
2.557,-0.57698,3.1545,-0.029258
2.4989,-0.58458,3.1517,-0.027322
2.4402,-0.58958,3.149,-0.025449
2.3811,-0.59217,3.1466,-0.023643
2.3218,-0.59253,3.1443,-0.021904
2.2626,-0.59083,3.1422,-0.020236
2.2037,-0.58724,3.1403,-0.018633
2.1452,-0.58192,3.1385,-0.017095
2.0874,-0.57501,3.1368,-0.01562
2.0303,-0.56667,3.1353,-0.014208
1.9741,-0.55703,3.134,-0.012859
1.9189,-0.54623,3.1328,-0.011573
1.8649,-0.53439,3.1317,-0.010349
1.8121,-0.52164,3.1307,-0.0091842
