0,0,3.1416,-0.092405
0.0037458,0.072882,3.1342,-0.057966
0.014184,0.13401,3.1297,-0.032342
0.03019,0.18435,3.1275,-0.013751
0.050737,0.22513,3.1268,-0.00066237
0.074936,0.2575,3.1272,0.0081858
0.102,0.28269,3.1283,0.013834
0.13127,0.30183,3.1299,0.017119
0.16219,0.31582,3.1317,0.018694
0.19429,0.32554,3.1336,0.019073
0.22718,0.33175,3.1355,0.018634
0.26054,0.33507,3.1373,0.017676
0.29411,0.336,3.139,0.016417
0.32768,0.33498,3.1406,0.014998
0.36106,0.33235,3.142,0.013528
0.3941,0.32842,3.1433,0.012081
0.4267,0.3234,3.1444,0.010694
0.45876,0.31748,3.1454,0.0093934
0.49018,0.31082,3.1463,0.0081971
0.5209,0.30356,3.147,0.0071036
0.55087,0.29578,3.1477,0.0061094
0.58004,0.28758,3.1483,0.0052128
0.60838,0.27905,3.1488,0.0044058
0.63584,0.27022,3.1492,0.0036778
0.66241,0.26118,3.1495,0.0030212
0.68807,0.25196,3.1498,0.00243
0.7128,0.24261,3.15,0.0018961
0.73659,0.23317,3.1501,0.0014124
0.75943,0.22368,3.1503,0.00097359
0.78132,0.21417,3.1503,0.00057569
0.80227,0.20468,3.1504,0.00021426
0.82226,0.19524,3.1504,-0.0001143
0.84132,0.18586,3.1504,-0.00041294
0.85944,0.17658,3.1503,-0.00068406
0.87664,0.16742,3.1502,-0.00092968
0.89293,0.1584,3.1501,-0.0011519
0.90832,0.14954,3.15,-0.001352
0.92284,0.14085,3.1498,-0.0015312
0.9365,0.13236,3.1497,-0.0016909
0.94932,0.12407,3.1495,-0.0018324
0.96132,0.116,3.1493,-0.0019568
0.97252,0.10816,3.1491,-0.0020651
0.98296,0.10055,3.1489,-0.0021581
0.99264,0.09319,3.1487,-0.0022366
1.0016,0.08608,3.1485,-0.0023014
1.0099,0.079225,3.1482,-0.0023534
1.0175,0.07263,3.148,-0.0023936
1.0244,0.066297,3.1477,-0.0024227
1.0307,0.060227,3.1475,-0.0024413
1.0365,0.05442,3.1473,-0.0024503
1.0416,0.048875,3.147,-0.0024501
1.0462,0.043592,3.1468,-0.0024416
1.0503,0.038568,3.1465,-0.0024254
1.054,0.033801,3.1463,-0.0024022
1.0571,0.029287,3.146,-0.0023727
1.0598,0.025024,3.1458,-0.0023374
1.0621,0.021007,3.1456,-0.0022967
1.064,0.017229,3.1454,-0.0022514
1.0656,0.013683,3.1451,-0.0022019
1.0668,0.010364,3.1449,-0.0021487
1.0676,0.0072644,3.1447,-0.0020923
1.0682,0.0043783,3.1445,-0.0020332
1.0685,0.0016992,3.1443,-0.0019717
1.0686,-0.00077947,3.1441,-0.0019083
1.0684,-0.0030641,3.1439,-0.0018433
1.068,-0.0051611,3.1437,-0.001777
1.0674,-0.007077,3.1436,-0.0017097
1.0666,-0.008819,3.1434,-0.0016417
1.0656,-0.010395,3.1432,-0.0015734
1.0645,-0.011814,3.1431,-0.001505
1.0632,-0.013083,3.1429,-0.0014367
1.0619,-0.01421,3.1428,-0.0013688
1.0604,-0.015202,3.1427,-0.0013014
1.0588,-0.016066,3.1425,-0.0012348
1.0572,-0.016808,3.1424,-0.0011691
1.0555,-0.017436,3.1423,-0.0011045
1.0537,-0.017956,3.1422,-0.0010411
1.0519,-0.018374,3.1421,-0.00097907
1.0501,-0.018695,3.142,-0.00091849
1.0482,-0.018928,3.1419,-0.00085947
1.0463,-0.019077,3.1418,-0.00080209
1.0444,-0.01915,3.1417,-0.00074639
1.0424,-0.019152,3.1417,-0.00069245
1.0405,-0.019089,3.1416,-0.00064031
1.0386,-0.018966,3.1415,-0.00059
1.0367,-0.018788,3.1415,-0.00054157
1.0349,-0.01856,3.1414,-0.00049503
1.033,-0.018285,3.1414,-0.0004504
1.0312,-0.01797,3.1413,-0.00040768
1.0294,-0.017617,3.1413,-0.00036689
1.0277,-0.01723,3.1413,-0.00032802
1.026,-0.016815,3.1412,-0.00029105
1.0243,-0.016374,3.1412,-0.00025595
1.0227,-0.015911,3.1412,-0.00022268
1.0212,-0.01543,3.1412,-0.00019122
1.0196,-0.014933,3.1411,-0.00016152
1.0182,-0.014424,3.1411,-0.00013355
1.0167,-0.013905,3.1411,-0.00010726
1.0154,-0.01338,3.1411,-8.2633e-05
1.0141,-0.012849,3.1411,-5.9612e-05
1.0128,-0.012316,3.1411,-3.8158e-05
1.0116,-0.011781,3.1411,-1.8228e-05
1.0105,-0.011247,3.1411,2.2351e-07
1.0094,-0.010716,3.1411,1.7231e-05
1.0083,-0.01019,3.1411,3.2824e-05
1.0073,-0.0096691,3.1411,4.7078e-05
1.0064,-0.0091558,3.1411,6.0064e-05
1.0055,-0.0086509,3.1411,7.1851e-05
1.0047,-0.0081553,3.1411,8.25e-05
1.0039,-0.0076699,3.1411,9.2069e-05
1.0031,-0.0071957,3.1411,0.00010061
1.0024,-0.0067333,3.1412,0.00010817
1.0018,-0.0062836,3.1412,0.0001148
1.0012,-0.0058471,3.1412,0.00012053
1.0006,-0.0054244,3.1412,0.00012539
1.0001,-0.0050159,3.1412,0.00012941
0.99959,-0.0046221,3.1412,0.00013262
0.99915,-0.0042432,3.1412,0.00013508
0.99874,-0.0038788,3.1412,0.00013697
0.99837,-0.0035292,3.1413,0.00013831
0.99804,-0.0031945,3.1413,0.00013908
0.99774,-0.0028748,3.1413,0.0001393
0.99746,-0.0025702,3.1413,0.00013897
0.99722,-0.0022806,3.1413,0.00013813
0.99701,-0.0020057,3.1413,0.0001368
0.99682,-0.0017456,3.1413,0.00013504
0.99666,-0.0014998,3.1413,0.0001329
0.99652,-0.0012681,3.1414,0.00013045
0.9964,-0.0010499,3.1414,0.00012775
0.99631,-0.00084492,3.1414,0.00012491
0.99623,-0.00065245,3.1414,0.000122
0.99617,-0.00047189,3.1414,0.00011915
0.99614,-0.00030316,3.1414,0.00011625
0.99611,-0.00014666,3.1414,0.00011307
0.99611,-1.8697e-06,3.1414,0.00010966
0.99611,0.00013168,3.1415,0.0001061
0.99613,0.00025444,3.1415,0.00010241
0.99616,0.0003668,3.1415,9.8633e-05
0.9962,0.00046913,3.1415,9.4779e-05
0.99626,0.00056179,3.1415,9.0869e-05
0.99632,0.00064534,3.1415,8.695e-05
0.99639,0.0007202,3.1415,8.3036e-05
0.99646,0.0007868,3.1415,7.9136e-05
0.99654,0.00084556,3.1415,7.5263e-05
0.99663,0.00089689,3.1415,7.1429e-05
0.99672,0.00094117,3.1415,6.7651e-05
0.99682,0.00097881,3.1416,6.3947e-05
0.99692,0.0010102,3.1416,6.0332e-05
0.99702,0.0010356,3.1416,5.6802e-05
0.99712,0.0010556,3.1416,5.3355e-05
0.99723,0.0010704,3.1416,4.9987e-05
0.99734,0.0010804,3.1416,4.6699e-05
0.99745,0.001086,3.1416,4.3492e-05
0.99756,0.0010874,3.1416,4.037e-05
0.99766,0.0010851,3.1416,3.7338e-05
0.99777,0.0010792,3.1416,3.4404e-05
0.99788,0.0010701,3.1416,3.1578e-05
0.99799,0.001058,3.1416,2.8869e-05
0.99809,0.0010433,3.1416,2.6293e-05
0.99819,0.0010261,3.1416,2.3844e-05
0.9983,0.0010066,3.1416,2.1464e-05
0.9984,0.00098515,3.1416,1.9168e-05
0.99849,0.00096197,3.1416,1.6976e-05
0.99859,0.00093731,3.1416,1.4905e-05
0.99868,0.00091139,3.1416,1.2963e-05
0.99877,0.00088442,3.1416,1.1156e-05
0.99886,0.00085659,3.1416,9.4842e-06
0.99894,0.00082806,3.1416,7.9436e-06
0.99902,0.00079897,3.1416,6.5243e-06
0.9991,0.00076945,3.1416,5.2117e-06
0.99918,0.0007396,3.1416,3.9864e-06
0.99925,0.00070952,3.1416,2.8241e-06
0.99932,0.00067925,3.1416,1.6954e-06
0.99939,0.00064888,3.1416,5.7918e-07
