0,0,3.1416,0.31921
-0.015154,-0.29338,3.1662,0.17926
-0.056808,-0.53076,3.1787,0.076475
-0.11961,-0.71691,3.1825,0.0032234
-0.19867,-0.85722,3.1801,-0.046816
-0.28969,-0.95704,3.1737,-0.078891
-0.3889,-1.0216,3.1648,-0.097291
-0.49301,-1.0561,3.1546,-0.10544
-0.59927,-1.0652,3.1439,-0.10616
-0.70535,-1.0533,3.1335,-0.10169
-0.80937,-1.0244,3.1237,-0.09371
-0.90977,-0.98177,3.1148,-0.083603
-1.0054,-0.92857,3.107,-0.072405
-1.0952,-0.86739,3.1004,-0.060818
-1.1787,-0.80045,3.0949,-0.049394
-1.2552,-0.72964,3.0905,-0.038536
-1.3245,-0.65651,3.0871,-0.028452
-1.3865,-0.58237,3.0848,-0.019276
-1.441,-0.50826,3.0832,-0.011103
-1.4881,-0.43506,3.0825,-0.0039398
-1.528,-0.3634,3.0824,0.0022521
-1.5609,-0.29382,3.0829,0.0075143
-1.5869,-0.22673,3.0839,0.011906
-1.6063,-0.1624,3.0853,0.015514
-1.6195,-0.10104,3.087,0.018415
-1.6266,-0.042775,3.0889,0.020687
-1.6281,0.012319,3.0911,0.022411
-1.6243,0.064229,3.0934,0.023664
-1.6154,0.11295,3.0958,0.02451
-1.6018,0.15852,3.0983,0.025009
-1.5838,0.20101,3.1008,0.025219
-1.5617,0.24051,3.1033,0.025193
-1.5358,0.27711,3.1058,0.024972
-1.5064,0.31088,3.1083,0.024592
-1.4737,0.34191,3.1107,0.024085
-1.4381,0.37035,3.1131,0.02348
-1.3997,0.39629,3.1154,0.0228
-1.3589,0.41986,3.1177,0.022065
-1.3158,0.44116,3.1199,0.021289
-1.2707,0.46027,3.1219,0.020487
-1.2238,0.47727,3.1239,0.019669
-1.1753,0.49229,3.1259,0.018847
-1.1254,0.50542,3.1277,0.018025
-1.0743,0.51677,3.1295,0.017206
-1.0221,0.52643,3.1312,0.016394
-0.96908,0.53447,3.1328,0.015594
-0.9153,0.54099,3.1343,0.01481
-0.86093,0.54605,3.1357,0.014045
-0.80613,0.54974,3.1371,0.013301
-0.75103,0.55214,3.1384,0.012577
-0.69575,0.55332,3.1396,0.011872
-0.64041,0.55336,3.1408,0.011187
-0.58511,0.55232,3.1418,0.010522
-0.52997,0.55026,3.1429,0.0098773
-0.47509,0.54726,3.1438,0.0092544
-0.42055,0.54338,3.1447,0.0086526
-0.36644,0.53867,3.1456,0.008071
-0.31285,0.53319,3.1463,0.0075091
-0.25983,0.52701,3.1471,0.0069663
-0.20747,0.52016,3.1477,0.0064426
-0.15582,0.5127,3.1483,0.0059377
-0.10494,0.50469,3.1489,0.0054518
-0.054893,0.49618,3.1494,0.0049849
-0.0057233,0.4872,3.1499,0.0045364
0.042526,0.4778,3.1503,0.0041058
0.089817,0.46803,3.1507,0.0036927
0.13612,0.45792,3.1511,0.0032968
0.18139,0.44751,3.1514,0.0029178
0.22561,0.43685,3.1517,0.0025553
0.26876,0.42596,3.1519,0.0022091
