393.93
401.13
407.75
413.75
419.08
423.75
427.78
431.2
434.04
436.38
438.27
439.77
440.94
441.83
442.49
442.95
443.26
443.44
443.51
443.5
443.42
443.29
443.12
442.92
442.7
442.47
442.23
441.98
441.73
441.48
441.24
441
440.76
440.54
440.31
440.1
439.89
439.69
439.49
439.31
439.12
438.95
438.78
438.62
438.46
438.31
438.17
438.03
437.89
437.77
437.64
437.52
437.41
437.3
437.2
437.1
437.01
436.92
436.83
436.75
436.67
436.6
436.53
436.47
436.41
436.35
436.29
436.24
436.2
436.15
436.11
436.08
436.04
436.01
435.98
435.95
435.93
435.91
435.89
435.87
435.86
435.84
435.83
435.82
435.82
435.81
435.81
435.8
435.8
435.8
435.8
435.8
435.81
435.81
435.82
435.82
435.83
435.84
435.84
435.85
435.86
435.87
435.88
435.89
435.9
435.92
435.93
435.94
435.95
435.96
435.97
435.99
436
436.01
436.02
436.04
436.05
436.06
436.07
436.09
436.1
436.11
436.12
436.13
436.14
436.15
436.16
436.18
436.19
436.2
436.21
436.21
436.22
436.23
436.24
436.25
436.26
436.27
436.27
436.28
436.29
436.3
436.3
436.31
436.31
436.32
436.33
436.33
436.34
436.34
436.35
436.35
436.35
436.36
436.36
436.37
436.37
436.37
436.38
436.38
436.38
436.38
436.39
436.39
436.39
436.39
436.39
436.39
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.4
436.39
