0,0,3.1416,-0.41603
0.02392,0.45491,3.1117,-0.19701
0.086736,0.78252,3.0997,-0.051835
0.17702,1.008,3.0995,0.039426
0.28565,1.1527,3.1063,0.092134
0.40546,1.2346,3.117,0.11801
0.53097,1.2685,3.1293,0.12572
0.65797,1.2666,3.1418,0.12178
0.78342,1.2385,3.1535,0.11078
0.90506,1.192,3.1638,0.096125
1.0214,1.133,3.1726,0.079997
1.1314,1.066,3.1798,0.063903
1.2344,0.99454,3.1854,0.04879
1.3302,0.92109,3.1896,0.035116
1.4187,0.84755,3.1925,0.023173
1.4998,0.77519,3.1943,0.01299
1.5738,0.7049,3.1952,0.0044952
1.6409,0.6373,3.1953,-0.0024199
1.7013,0.57271,3.1947,-0.0079454
1.7555,0.51135,3.1937,-0.012256
1.8037,0.45329,3.1923,-0.01553
1.8463,0.3985,3.1907,-0.017942
1.8835,0.34693,3.1888,-0.019639
1.9158,0.29849,3.1867,-0.020759
1.9433,0.25303,3.1846,-0.021422
1.9665,0.21044,3.1825,-0.021721
1.9855,0.17061,3.1803,-0.021737
2.0007,0.13338,3.1781,-0.021538
2.0123,0.098614,3.176,-0.021177
2.0205,0.066196,3.1739,-0.020698
2.0256,0.036034,3.1719,-0.020133
2.0278,0.0080108,3.1699,-0.019513
2.0272,-0.017986,3.168,-0.018853
2.0242,-0.042054,3.1661,-0.018166
2.0189,-0.064286,3.1643,-0.017463
2.0114,-0.084761,3.1626,-0.016758
2.002,-0.10356,3.161,-0.016061
1.9908,-0.12077,3.1594,-0.015372
1.9779,-0.13646,3.1579,-0.014692
1.9635,-0.15071,3.1565,-0.014023
1.9478,-0.16358,3.1551,-0.013368
1.9309,-0.17514,3.1538,-0.01273
1.9128,-0.18547,3.1525,-0.012109
1.8938,-0.19461,3.1514,-0.011504
1.8739,-0.20264,3.1502,-0.010913
1.8533,-0.20961,3.1492,-0.010339
1.832,-0.21557,3.1482,-0.0097803
1.8102,-0.22059,3.1472,-0.0092394
1.788,-0.22472,3.1463,-0.0087155
1.7653,-0.22801,3.1455,-0.0082078
1.7424,-0.23052,3.1447,-0.0077161
1.7192,-0.23228,3.1439,-0.0072402
1.6959,-0.23335,3.1432,-0.0067801
1.6726,-0.23377,3.1426,-0.0063358
1.6492,-0.23359,3.142,-0.0059077
1.6259,-0.23286,3.1414,-0.0054957
1.6027,-0.2316,3.1409,-0.0050992
1.5796,-0.22986,3.1404,-0.004718
