0,0,3.1416,-0.65322
0.03498,0.66987,3.0933,-0.33184
0.12848,1.1748,3.0718,-0.11008
0.26535,1.5415,3.0687,0.036525
0.43295,1.7936,3.0774,0.12755
0.62092,1.9519,3.0929,0.17819
0.82082,2.0348,3.112,0.19992
1.0259,2.0582,3.1323,0.20187
1.2309,2.0355,3.152,0.19087
1.4319,1.9781,3.1702,0.17195
1.6257,1.8952,3.1862,0.14896
1.8103,1.7943,3.1999,0.12438
1.9842,1.6813,3.2111,0.10002
2.1463,1.5609,3.22,0.077056
2.2962,1.4368,3.2266,0.056058
2.4336,1.3117,3.2313,0.037419
2.5586,1.1877,3.2342,0.021257
2.6713,1.0663,3.2356,0.0074834
2.772,0.94881,3.2357,-0.0040069
2.8612,0.83587,3.2349,-0.013407
2.9393,0.72798,3.2331,-0.020958
3.007,0.62547,3.2307,-0.026874
3.0646,0.52849,3.2278,-0.031383
3.1128,0.43704,3.2245,-0.034705
3.1522,0.3511,3.2209,-0.037026
3.1832,0.27054,3.2171,-0.038519
3.2065,0.19518,3.2132,-0.039344
3.2224,0.12484,3.2093,-0.039631
3.2316,0.059358,3.2053,-0.039484
3.2345,-0.0014647,3.2014,-0.039003
3.2315,-0.057877,3.1975,-0.038263
3.223,-0.11009,3.1937,-0.03733
3.2096,-0.1583,3.19,-0.036255
3.1915,-0.20265,3.1865,-0.035078
3.1692,-0.24333,3.183,-0.033838
3.143,-0.28054,3.1797,-0.032557
3.1132,-0.31445,3.1765,-0.031249
3.0802,-0.34523,3.1735,-0.029929
3.0442,-0.37302,3.1705,-0.028611
3.0057,-0.39797,3.1677,-0.027312
2.9647,-0.42022,3.1651,-0.026037
2.9217,-0.43992,3.1625,-0.024786
2.8768,-0.45719,3.1601,-0.02356
2.8303,-0.47216,3.1578,-0.022361
2.7825,-0.48495,3.1556,-0.021192
2.7334,-0.49569,3.1536,-0.020057
2.6834,-0.50449,3.1516,-0.018956
2.6326,-0.51145,3.1498,-0.017886
2.5812,-0.51669,3.148,-0.016847
2.5293,-0.5203,3.1464,-0.015839
2.4772,-0.5224,3.1449,-0.014862
2.4249,-0.52307,3.1434,-0.013917
2.3726,-0.52241,3.1421,-0.013005
2.3204,-0.52052,3.1408,-0.012125
2.2685,-0.51747,3.1397,-0.011275
2.217,-0.51336,3.1386,-0.010455
2.1659,-0.50826,3.1376,-0.0096651
2.1154,-0.50226,3.1366,-0.0089046
2.0655,-0.49542,3.1358,-0.0081739
2.0163,-0.48782,3.135,-0.0074729
1.9679,-0.47954,3.1343,-0.0068012
1.9204,-0.47063,3.1337,-0.0061577
1.8738,-0.46116,3.1331,-0.0055422
1.8282,-0.45119,3.1325,-0.0049545
1.7836,-0.44078,3.1321,-0.0043942
1.7401,-0.42998,3.1317,-0.0038608
1.6976,-0.41885,3.1313,-0.0033539
1.6563,-0.40744,3.131,-0.0028729
1.6161,-0.39579,3.1307,-0.0024172
1.5771,-0.38395,3.1305,-0.0019859
1.5393,-0.37195,3.1303,-0.0015784
1.5028,-0.35985,3.1302,-0.0011942
1.4674,-0.34767,3.1301,-0.0008328
1.4332,-0.33545,3.13,-0.00049356
1.4003,-0.32323,3.13,-0.00017579
1.3686,-0.31103,3.13,0.00012119
1.3381,-0.29888,3.13,0.00039807
1.3088,-0.28681,3.1301,0.00065551
1.2808,-0.27484,3.1301,0.00089417
1.2539,-0.263,3.1302,0.0011147
1.2281,-0.25131,3.1304,0.0013178
1.2036,-0.23978,3.1305,0.0015042
1.1801,-0.22843,3.1307,0.0016743
1.1579,-0.21729,3.1308,0.001829
1.1367,-0.20635,3.131,0.0019687
1.1166,-0.19564,3.1312,0.0020941
1.0976,-0.18517,3.1315,0.0022059
1.0796,-0.17494,3.1317,0.0023048
1.0626,-0.16497,3.1319,0.0023915
1.0466,-0.15525,3.1322,0.0024664
1.0315,-0.14581,3.1324,0.0025303
1.0174,-0.13664,3.1327,0.0025837
1.0042,-0.12775,3.1329,0.0026272
0.9918,-0.11914,3.1332,0.0026612
0.98031,-0.11081,3.1335,0.0026864
0.96964,-0.10278,3.1337,0.0027033
0.95976,-0.095028,3.134,0.0027124
0.95066,-0.087568,3.1343,0.0027143
0.94228,-0.080392,3.1345,0.0027094
0.9346,-0.073499,3.1348,0.0026981
0.9276,-0.066885,3.1351,0.0026809
0.92124,-0.060548,3.1353,0.0026583
0.91549,-0.054483,3.1356,0.0026306
0.91033,-0.048689,3.1359,0.0025982
0.90573,-0.04316,3.1361,0.0025616
0.90166,-0.037894,3.1364,0.0025211
0.89811,-0.032887,3.1366,0.0024772
0.89504,-0.028133,3.1369,0.0024301
0.89244,-0.02363,3.1371,0.0023803
0.89028,-0.019371,3.1374,0.002328
0.88854,-0.015352,3.1376,0.0022737
0.8872,-0.011567,3.1378,0.0022173
0.88622,-0.0080071,3.138,0.0021593
0.88559,-0.0046663,3.1382,0.0020997
0.88529,-0.0015374,3.1384,0.0020391
0.88528,0.0013864,3.1386,0.0019774
0.88556,0.0041116,3.1388,0.0019151
0.8861,0.0066449,3.139,0.0018523
0.88688,0.0089927,3.1392,0.0017892
0.88789,0.011161,3.1394,0.0017259
0.8891,0.013157,3.1396,0.0016626
0.89051,0.014987,3.1397,0.0015993
0.89209,0.016656,3.1399,0.0015363
0.89383,0.018172,3.14,0.0014737
0.89572,0.019541,3.1402,0.0014118
0.89774,0.020771,3.1403,0.0013505
0.89987,0.021868,3.1404,0.00129
0.90211,0.022837,3.1406,0.0012303
0.90444,0.023686,3.1407,0.0011716
0.90684,0.02442,3.1408,0.001114
0.90932,0.025046,3.1409,0.0010574
0.91185,0.025567,3.141,0.0010021
0.91442,0.025991,3.1411,0.00094797
0.91704,0.026322,3.1412,0.00089521
0.91969,0.026566,3.1413,0.00084379
0.92235,0.026728,3.1414,0.00079374
0.92503,0.026813,3.1414,0.00074508
0.92771,0.026826,3.1415,0.00069785
0.93039,0.026773,3.1416,0.00065207
0.93306,0.026657,3.1416,0.00060775
0.93572,0.026485,3.1417,0.00056492
0.93836,0.026259,3.1418,0.00052358
0.94097,0.025984,3.1418,0.00048372
0.94356,0.025664,3.1419,0.00044536
0.9461,0.025303,3.1419,0.00040847
0.94861,0.024903,3.1419,0.00037304
0.95108,0.024469,3.142,0.00033906
0.95351,0.024004,3.142,0.00030649
0.95588,0.02351,3.142,0.00027536
0.95821,0.022991,3.1421,0.00024573
0.96048,0.022451,3.1421,0.00021754
0.96269,0.021891,3.1421,0.00019074
0.96485,0.021315,3.1421,0.00016525
0.96695,0.020726,3.1421,0.00014104
0.96899,0.020125,3.1422,0.00011806
0.97097,0.019514,3.1422,9.6254e-05
0.97289,0.018897,3.1422,7.5605e-05
0.97475,0.018274,3.1422,5.608e-05
0.97655,0.017649,3.1422,3.7658e-05
0.97829,0.017022,3.1422,2.0324e-05
0.97996,0.016395,3.1422,4.0666e-06
0.98157,0.01577,3.1422,-1.1117e-05
0.98312,0.015148,3.1422,-2.5223e-05
0.9846,0.014531,3.1422,-3.8245e-05
0.98602,0.013919,3.1422,-5.0168e-05
0.98739,0.013313,3.1422,-6.1119e-05
0.98869,0.012716,3.1422,-7.1316e-05
0.98993,0.012127,3.1422,-8.0724e-05
0.99111,0.011547,3.1422,-8.9318e-05
0.99224,0.010978,3.1421,-9.7086e-05
0.99331,0.010421,3.1421,-0.00010403
0.99432,0.0098746,3.1421,-0.00011016
0.99528,0.009341,3.1421,-0.00011551
0.99619,0.0088202,3.1421,-0.00012013
0.99705,0.0083127,3.1421,-0.00012406
0.99785,0.0078188,3.1421,-0.00012737
0.99861,0.0073388,3.1421,-0.00013016
0.99932,0.0068729,3.142,-0.0001325
0.99999,0.0064211,3.142,-0.00013453
1.0006,0.0059835,3.142,-0.00013627
1.0012,0.0055609,3.142,-0.00013748
1.0017,0.005153,3.142,-0.0001382
1.0022,0.0047597,3.142,-0.0001385
1.0027,0.004381,3.142,-0.00013846
1.0031,0.0040168,3.142,-0.00013815
1.0035,0.0036669,3.1419,-0.00013759
1.0038,0.0033312,3.1419,-0.00013682
1.0041,0.0030096,3.1419,-0.00013583
1.0044,0.002702,3.1419,-0.00013463
1.0047,0.0024084,3.1419,-0.00013318
1.0049,0.0021286,3.1419,-0.00013144
1.0051,0.0018625,3.1419,-0.00012935
1.0053,0.0016099,3.1418,-0.00012694
1.0054,0.0013703,3.1418,-0.0001244
1.0056,0.0011434,3.1418,-0.00012173
1.0057,0.00092881,3.1418,-0.00011894
1.0057,0.00072635,3.1418,-0.00011605
1.0058,0.00053566,3.1418,-0.00011307
1.0059,0.00035643,3.1418,-0.00011
1.0059,0.00018832,3.1418,-0.00010688
1.0059,3.0993e-05,3.1418,-0.00010372
